date,wrp,sarscov2,bcov_recovery,pmmov,flow
2021-06-22,OBrien,32547.101326759148,0.02180136172529067,202115012.56102765,217.0
2021-06-20,Stickney SWS,67445.97073800642,0.008207755119723562,149854449.1176932,447.0
2021-06-22,Stickney SWS,33.5,0.013778012122283792,231736827.6638872,424.0
2021-06-20,Stickney WS,28722.9148161894,0.01686367538646679,296011300.572062,214.0
2021-06-22,Stickney WS,22033.99108303912,0.0229598054350242,1153126980.1446755,108.0
2021-06-27,Calumet,33.5,0.06993037554335584,592629081.5151522,391.0
2021-06-27,Calumet,33.5,0.07065647639238716,893180901.2755951,391.0
2021-06-29,Calumet,33.5,0.02692179826973621,236197397.4554783,443.0
2021-06-27,OBrien,33.5,0.10151503093513038,584732931.0153283,340.0
2021-06-27,OBrien,33.5,0.0615007128002187,287951478.2942851,340.0
2021-06-29,OBrien,33.5,0.01754666909902043,82508723.97647263,328.0
2021-06-27,Stickney SWS,24264.995431317617,0.1442742575997862,1403107612.9880228,727.0
2021-06-27,Stickney SWS,16776.177186162877,0.12925498393980664,1123669970.7170873,727.0
2021-06-29,Stickney SWS,33.5,0.015918356248018694,140936272.82179743,703.0
2021-06-27,Stickney WS,33.5,0.03177781261062328,275995513.5625982,452.0
2021-06-27,Stickney WS,42450.64753003007,0.10071964254058899,794304563.6352462,452.0
2021-06-29,Stickney WS,33.5,0.009607867097194822,74476132.2606766,529.0
2021-07-05,Calumet,33.5,0.01881759012532483,322449370.28290886,380.0
2021-07-06,Calumet,19049.78872265992,0.018207571276396724,651318075.443525,364.0
2021-07-05,OBrien,33.5,0.00598907836718962,203568116.6220261,205.0
2021-07-06,OBrien,24668.06664991294,0.030791986842760348,1230978279.5618062,208.0
2021-07-05,Stickney SWS,19023.04630071172,0.054196716785739604,679830856.1110479,534.0
2021-07-06,Stickney SWS,8776.927893681112,0.049503010183185245,1160863702.3920946,470.0
2021-07-05,Stickney WS,33.5,0.004971800945026248,110499948.1445635,432.0
2021-07-06,Stickney WS,45055.79921126683,0.05096197545314853,1340694778.885338,515.0
2021-07-11,Calumet,11216.17506767875,0.017426361509786496,74137025.42689413,333.0
2021-07-13,Calumet,17664.922185440373,0.03888584207820565,336971157.24223727,335.0
2021-07-11,OBrien,6176.85042143239,0.032837153138395886,554717444.7166944,224.0
2021-07-13,OBrien,24558.032211476257,0.008557300531356721,135639295.39030492,213.0
2021-07-11,Stickney SWS,33.5,0.02000819772853295,134567590.3138848,664.0
2021-07-13,Stickney SWS,18419.44379639928,0.03451415509162434,714770860.1480657,293.0
2021-07-11,Stickney WS,9289.3712444933,0.00789144275245406,102565857.99233994,428.0
2021-07-13,Stickney WS,33.5,0.009110073905888033,77167258.70593143,344.0
2021-07-18,Calumet,77355.0117298567,0.020273424890856553,118869289.18606988,325.0
2021-07-20,Calumet,33.5,0.0025622676909657976,8711517.383886442,322.0
2021-07-18,OBrien,33825.80593864732,0.016842779807590545,293558839.68104225,202.0
2021-07-20,OBrien,10880.22666577383,0.0036920800768571087,25606557.971263643,189.0
2021-07-18,Stickney SWS,51947.78396383544,0.03641095104008519,1298297388.9766762,205.0
2021-07-20,Stickney SWS,33.5,0.006646368562569753,451191442.9908288,268.0
2021-07-18,Stickney WS,79045.10849775195,0.021926377688453114,460733152.4793389,386.0
2021-07-20,Stickney WS,26247.232551679765,0.013504506782574777,653551389.7061063,300.0
2021-07-25,Calumet,29199.43428829278,0.0781625494811498,516072839.50997,324.0
2021-07-27,Calumet,26158.70813458796,0.07448177000701924,367845327.6985439,288.0
2021-07-25,OBrien,35072.77667781651,0.03249923987044622,164406347.38781446,220.0
2021-07-27,OBrien,9420.633885231082,0.032393428600068906,191110964.6713216,201.0
2021-07-25,Stickney SWS,14300.6414708475,0.09973614993244044,875809879.9612782,397.0
2021-07-27,Stickney SWS,28700.493689947067,0.09225602468553791,1130509992.5820403,273.0
2021-07-25,Stickney WS,36218.03259553944,0.09395627227221973,812377754.0241706,582.0
2021-07-27,Stickney WS,47135.380688602025,0.06951254685992532,624378347.3607606,344.0
2021-08-01,Calumet,28202.361004171464,0.017280914505046104,317597373.6187837,297.0
2021-08-03,Calumet,35105.638970546395,0.017128996506978415,87726414.82962407,290.0
2021-08-01,OBrien,65031.91572878309,0.013316912799514352,586827063.1637423,177.0
2021-08-03,OBrien,11523.356703083424,0.010163508593272086,109529607.80745892,182.0
2021-08-01,Stickney SWS,158123.43908057926,0.0923850539295427,2120671196.6760075,202.0
2021-08-03,Stickney SWS,140260.99399975513,0.09473258931183408,2681629223.0336366,202.0
2021-08-01,Stickney WS,51776.5008094231,0.02822043350596047,1036691020.935621,195.0
2021-08-03,Stickney WS,17367.05375018376,0.012955821148909497,208948947.60608843,258.0
2021-08-08,Calumet,56851.21235510136,0.03765893670773876,349016579.53867304,212.0
2021-08-10,Calumet,12617.138152245636,0.005080820775357824,52741913.95565982,259.0
2021-08-08,OBrien,83859.98107427795,0.01813243244200056,208645986.2833377,188.0
2021-08-10,OBrien,18611.54674784177,0.007909356915546078,163080098.34464335,290.0
2021-08-08,Stickney SWS,180732.4558550109,0.054165642451122174,998446315.7628424,266.0
2021-08-10,Stickney SWS,136116.85598754036,0.03308576242249829,906000688.6927624,423.0
2021-08-08,Stickney WS,171681.7348549739,0.03578903344281014,795644968.6298491,259.0
2021-08-10,Stickney WS,37131.929966043,0.007120847918860179,165269101.16919503,351.0
2021-08-15,OBrien,46095.1070676589,0.013059636730907763,180215469.10631028,179.0
2021-08-15,Stickney SWS,107651.25407029437,0.09178428696753757,1183823654.305282,380.0
2021-08-15,Stickney WS,158278.71755872364,0.053669341815736175,983679612.7809564,345.0
2021-08-17,Calumet,36213.01153043074,0.02840746803730222,217897287.98996857,289.0
2021-08-17,OBrien,39126.45478731616,0.012344346965113958,178937686.97025913,180.0
2021-08-17,Stickney SWS,17237.70594207052,0.024275587034961455,681369923.8911302,203.0
2021-08-17,Stickney WS,68994.5017084614,0.037284942872612734,775841398.072065,213.0
2021-08-22,Calumet,79248.47646504537,0.04682730082456785,245804833.2669817,298.0
2021-08-24,Calumet,62433.62347216456,0.04368518640983737,232664619.0735276,306.0
2021-08-22,OBrien,7768.592190723891,0.03939853096640843,254757588.58808565,176.0
2021-08-24,OBrien,181257.76527666725,0.028985849963495063,286702090.5762272,240.0
2021-08-22,Stickney SWS,115108.0336771099,0.06215457698027,636914670.3127767,266.0
2021-08-24,Stickney SWS,72148.41211182026,0.03300653673386774,487289872.5351721,355.0
2021-08-22,Stickney WS,285612.4305429411,0.05259178877888731,2527517020.312334,386.0
2021-08-24,Stickney WS,332213.22400651535,0.058642705448700164,1431138491.6357584,129.0
2021-08-29,Calumet,103540.6753560698,0.07344426512818651,424389629.6492643,315.0
2021-08-31,Calumet,91150.01072980714,0.06385831592708985,614576294.966139,187.0
2021-08-29,OBrien,124976.13710233787,0.14772470731700996,1099034239.1385205,233.0
2021-08-31,OBrien,107184.4480621206,0.06666223522024703,799530321.3318927,201.0
2021-08-29,Stickney SWS,212830.7910351582,0.12300040679481256,1077830508.9855015,530.0
2021-08-31,Stickney SWS,88356.97746400462,0.05283992183183465,1250068144.961573,420.0
2021-08-29,Stickney WS,274437.04449990747,0.1533574315033245,1705836513.3630176,472.0
2021-08-31,Stickney WS,18952.055778001515,0.01688777287640834,253155006.7408112,343.0
2021-09-06,Calumet,70850.30982037356,0.020784406252000547,194403736.5358961,136.0
2021-09-07,Calumet,214300.0865340036,0.07243521566195045,1667392886.432359,126.0
2021-09-06,OBrien,48757.70026519877,0.014884986959485784,314117058.4672326,174.0
2021-09-07,OBrien,29029.92531210696,0.011217815126336897,210679112.02586573,208.0
2021-09-06,Stickney SWS,103658.15114303504,0.0704597803806319,1937593653.664716,330.0
2021-09-07,Stickney SWS,41450.34958529307,0.06577154762469563,791735618.6482282,200.0
2021-09-06,Stickney WS,394342.9168714888,0.04998763596878826,3289272012.609,173.0
2021-09-07,Stickney WS,28619.75953032984,0.015388570712372492,486547024.2810456,238.0
2021-09-12,Calumet,114781.179779844,0.043024569021184345,382317192.0516358,113.0
2021-09-14,Calumet,12578.568024416809,0.0012246457744878422,37205903.70780207,115.0
2021-09-12,OBrien,57228.92221020305,0.04281156119509818,323468916.93437225,171.0
2021-09-14,OBrien,123485.322737349,0.04632010908496667,668857368.6537482,168.0
2021-09-12,Stickney SWS,298661.0815503851,0.15947918987990972,1673166589.9722033,201.0
2021-09-14,Stickney SWS,93496.3636881422,0.04382047953975484,832891116.0728631,201.0
2021-09-12,Stickney WS,175533.51899224962,0.05065169415372806,955312226.3454342,214.0
2021-09-14,Stickney WS,61811.21821541359,0.008639131894052044,140999022.4741273,193.0
2021-09-19,Calumet,83954.51074377753,0.06301563721768194,241391174.13037857,112.0
2021-09-21,Calumet,63417.71226200233,0.06477378926628506,368913864.7265065,155.0
2021-09-19,OBrien,87340.26741924278,0.11231932277523726,684157526.2189378,168.0
2021-09-21,OBrien,44342.61444692849,0.059748195746549375,335389223.94174004,244.0
2021-09-19,Stickney SWS,72557.70207308714,0.004492153972578732,22893705.387787364,199.0
2021-09-21,Stickney SWS,56506.23475582262,0.011690678219810435,2135713209.976524,201.0
2021-09-19,Stickney WS,147768.92965052073,0.19695516180616898,1475603475.611286,258.0
2021-09-21,Stickney WS,33095.73941356057,0.038683606337425326,429725286.165622,430.0
2021-09-26,Calumet,141920.1932038791,0.0947239740069032,291869617.984264,185.0
2021-09-28,Calumet,290089.5276883986,0.16589447408484223,345927748.1591558,252.0
2021-09-26,OBrien,54282.40970849611,0.042462356696323145,235236097.810172,173.0
2021-09-28,OBrien,38694.4721619581,0.02462605490909101,146943693.85966647,174.0
2021-09-26,Stickney SWS,41223.53446582684,0.06871405988817059,473326786.46519566,394.0
2021-09-28,Stickney SWS,231069.7852247965,0.057314289852029035,2592383563.7413507,201.0
2021-09-26,Stickney WS,318727.9935993578,0.1444880773419402,1871910210.112458,131.0
2021-09-28,Stickney WS,117705.46567274304,0.07898619609389679,910648641.9707628,130.0
2021-10-03,Calumet,88668.56620575632,0.14026119067782034,763986918.2993436,217.0
2021-10-05,Calumet,46426.6264852402,0.06861997985196297,551488289.4839524,227.0
2021-10-03,OBrien,74840.31245338361,0.08530647024911348,479590227.5240703,184.0
2021-10-05,OBrien,34448.13189117946,0.03848502951843761,207824679.0664692,174.0
2021-10-03,Stickney SWS,132965.20874002067,0.2423167776868221,1507625500.1216571,269.0
2021-10-05,Stickney SWS,105165.36128321316,0.1893708919248476,1732562734.1414125,200.0
2021-10-03,Stickney WS,69718.03868755748,0.05041787622617065,401010014.2031553,193.0
2021-10-05,Stickney WS,30836.60748125064,0.050370734347939164,307224565.40638834,172.0
2021-10-10,Calumet,95310.57859278408,0.06664054476781416,1072460993.5488944,182.0
2021-10-12,Calumet,55522.236176154736,0.007081018528012193,298009346.9333044,252.0
2021-10-10,OBrien,81012.18141200999,0.0786898313163113,534354212.3974896,192.0
2021-10-12,OBrien,23962.481785090207,0.016561857967202536,66701614.81954555,316.0
2021-10-10,Stickney SWS,130447.3012394497,0.08413725707564054,812642840.6398956,399.0
2021-10-12,Stickney SWS,33083.25247069799,0.021514747625283877,851387271.812305,357.0
2021-10-10,Stickney WS,28307.195548553584,0.028031577895436872,252812158.7485053,452.0
2021-10-12,Stickney WS,23262.272543352112,0.02798963953080806,595925539.9110303,580.0
2021-10-17,Calumet,55498.8927138437,0.07062002789363069,330486541.3060525,239.0
2021-10-19,Calumet,42111.62237280242,0.030281408922611625,226086538.0388645,245.0
2021-10-17,OBrien,30080.01295798013,0.02952798309040025,74943688.47308609,205.0
2021-10-19,OBrien,13127.420319972363,0.011441198261585859,68199622.43248868,195.0
2021-10-17,Stickney SWS,27729.41834026061,0.05199662283150124,161886172.4423247,470.0
2021-10-19,Stickney SWS,149458.19772054482,0.1699657133664404,1055560399.0046242,204.0
2021-10-17,Stickney WS,14356.897644949198,0.014676498657479465,46549935.96489455,261.0
2021-10-19,Stickney WS,56731.541310184,0.06652636717430928,805402464.8001444,257.0
2021-10-24,Calumet,138878.4054939179,0.11985282335728605,942395105.6439244,239.0
2021-10-26,Calumet,15598.904288193462,0.01563171352965186,128947194.5145702,291.0
2021-10-24,OBrien,60458.87300469779,0.08445277965010348,354650828.9062497,273.0
2021-10-26,OBrien,52611.97780618188,0.038155331477361144,342134721.75308466,326.0
2021-10-24,Stickney SWS,213850.95121673984,0.2688218476048426,1888512471.0418456,422.0
2021-10-26,Stickney SWS,20580.6616787134,0.006121381714884942,224667282.28151387,442.0
2021-10-24,Stickney WS,58450.11716083635,0.048298430622050664,364859884.39472616,410.0
2021-10-26,Stickney WS,39562.60617865816,0.0826841365001723,492341166.7268522,583.0
2021-10-31,Calumet,20526.8296757092,0.03094642968532763,319268454.6027216,360.0
2021-11-02,Calumet,13815.88149388665,0.015214637674355463,96257013.481468,351.0
2021-10-31,OBrien,131044.41505851204,0.12666418673496307,496926342.4199683,246.0
2021-11-02,OBrien,47015.93244229332,0.012302296307963773,101406211.8452106,220.0
2021-10-31,Stickney SWS,42721.18787327502,0.16225278665051915,309815950.37288755,597.0
2021-11-02,Stickney SWS,48954.89795200405,0.09730920416284174,387802013.21854943,664.0
2021-10-31,Stickney WS,36819.21887880503,0.05113614822773809,238790415.47793743,431.0
2021-11-02,Stickney WS,63105.3898525634,0.03203227790606286,382637492.0398689,386.0
2021-11-07,Calumet,195704.32272621675,0.112618136778923,708541457.7266574,338.0
2021-11-09,Calumet,43472.92960394037,0.01594361808117905,127081477.05035722,248.0
2021-11-07,OBrien,57105.46735154785,0.0387409768088318,258528314.49861136,195.0
2021-11-09,OBrien,23644.974581079423,0.006470838175600041,37938867.92013798,177.0
2021-11-07,Stickney SWS,80550.91089756739,0.14857606693718126,277609912.9287547,469.0
2021-11-09,Stickney SWS,121055.64344476984,0.14424774947192504,393580948.82207584,274.0
2021-11-07,Stickney WS,36037.34812629666,0.018836475596102322,105975788.1192428,452.0
2021-11-09,Stickney WS,82539.57777912768,0.03220531278487547,320912931.7594125,280.0
2021-11-14,Calumet,152959.19818025013,0.08108538270844819,922306717.085552,336.0
2021-11-16,Calumet,36567.17991562553,0.011193479743614567,229840561.22357303,293.0
2021-11-14,OBrien,228738.929558095,0.08814309923766038,793404355.1147363,190.0
2021-11-16,OBrien,38410.335733511085,0.020658075820246535,247612107.10123423,175.0
2021-11-14,Stickney SWS,214018.7015894265,0.13364732392951342,815332392.2813886,273.0
2021-11-16,Stickney SWS,100936.41494601444,0.032498804222115756,557741872.1537355,252.0
2021-11-14,Stickney WS,319072.6255336951,0.12498588666104889,1135741762.909177,408.0
2021-11-16,Stickney WS,23921.84616346761,0.015093286586960766,238340588.38637465,131.0
2021-11-21,Calumet,335779.1024284348,0.14333139203150946,1040664224.173516,274.0
2021-11-23,Calumet,249617.5101620872,0.03947281620918615,1009402774.6111144,227.0
2021-11-21,OBrien,465959.4820845729,0.14531703763393103,1223879520.0176806,185.0
2021-11-23,OBrien,93227.53857982076,0.036328722423167946,388565486.5761113,181.0
2021-11-21,Stickney SWS,1409255.2726246607,0.32202814687215703,3323636712.0630336,203.0
2021-11-23,Stickney SWS,92745.8381345194,0.03650746476755228,473151136.2100485,355.0
2021-11-21,Stickney WS,603647.921482865,0.21581618581810671,1911315225.112212,258.0
2021-11-23,Stickney WS,271375.3022611025,0.03721153643332949,1210596644.3892922,129.0
2021-11-28,Calumet,859051.2982460302,0.18685639097020834,3790700313.862967,198.0
2021-11-30,Calumet,65057.53657869788,0.016396985218432705,448295729.8913376,199.0
2021-11-28,OBrien,386658.7846872821,0.0839966181717555,1788993860.8267558,167.0
2021-11-30,OBrien,84149.91625885587,0.015205813831098272,623594113.2665952,173.0
2021-11-28,Stickney SWS,246607.26698301264,0.05947542229081104,978481180.9165502,201.0
2021-11-30,Stickney SWS,144826.87174142306,0.036190584488337625,1219744809.267305,202.0
2021-11-28,Stickney WS,895181.9797978742,0.21147804970753106,4295388281.409723,257.0
2021-11-30,Stickney WS,134782.1710609485,0.030576821271275492,573581185.2972524,194.0
2021-12-05,Calumet,364540.0248004274,0.13751861207170324,1099063273.2762277,302.0
2021-12-07,Calumet,316159.8812095445,0.11016606748089465,679818733.5955968,225.0
2021-12-05,OBrien,872615.0374394465,0.09029055130869897,870746065.4768069,232.0
2021-12-07,OBrien,354046.54085457855,0.0993107341684289,867176443.9794555,175.0
2021-12-05,Stickney SWS,914034.7757272316,0.15622512040314826,2858148268.934175,269.0
2021-12-07,Stickney SWS,333665.2756882686,0.14264749022942524,1450707720.2677069,206.0
2021-12-05,Stickney WS,167809.51160843478,0.030801151602224047,2712082244.924276,280.0
2021-12-07,Stickney WS,73597.16163500324,0.021904791808827657,351708821.5546841,344.0
2021-12-12,Calumet,668062.1471365879,0.051116009675173865,288143618.17758244,189.0
2021-12-14,Calumet,1235847.2800361183,0.0880097934536654,376996580.7197026,189.0
2021-12-12,OBrien,491773.5501335244,0.10216543533711019,399746328.5828286,216.0
2021-12-14,OBrien,817909.2708204762,0.05611225573853552,388714613.363577,188.0
2021-12-12,Stickney SWS,511965.5024899856,0.06565326001433847,449706356.67710674,399.0
2021-12-14,Stickney SWS,1059222.9072175282,0.08888516843024338,685731750.1311786,276.0
2021-12-12,Stickney WS,745648.1389780913,0.06815909836694431,421603552.7558901,667.0
2021-12-14,Stickney WS,845127.8582780577,0.041752160981811205,407966148.9702737,194.0
2021-12-19,Calumet,737592.4149206292,0.05757750788350695,270462718.3307207,309.0
2021-12-21,Calumet,880084.4654388299,0.0941216227221959,458011779.20497626,212.0
2021-12-19,OBrien,1601964.0842575536,0.053558950167837106,1645834140.648111,180.0
2021-12-21,OBrien,1169360.6122040146,0.07216769477394352,1305444068.1808984,191.0
2021-12-19,Stickney SWS,1671719.775853339,0.2389043613822669,1399886520.2569506,204.0
2021-12-21,Stickney SWS,2653648.4733081907,0.1735006949356536,2066432441.7379155,204.0
2021-12-19,Stickney WS,2504893.590557519,0.0834230922248038,5815951227.857968,238.0
2021-12-21,Stickney WS,917317.895447758,0.05324329854008866,893276468.6506646,194.0
2021-12-26,Calumet,2372524.861568923,0.09290576576919929,413619747.7077361,210.0
2021-12-28,Calumet,1695216.56170102,0.07589742103680348,450418242.00763214,230.0
2021-12-26,OBrien,2268895.1537713776,0.06482332079245401,810567392.5754606,169.0
2021-12-28,OBrien,2750516.5324876555,0.08938963790954738,1015967176.0461532,327.0
2021-12-26,Stickney SWS,1595260.6446798178,0.08334826100566514,636843165.0880814,204.0
2021-12-28,Stickney SWS,1805166.732379145,0.1162371879326507,474292462.8960368,268.0
2021-12-26,Stickney WS,2301517.6163392765,0.049525970485505416,800192757.9149196,408.0
2021-12-28,Stickney WS,768099.3234057546,0.029245867188689836,257873496.3097117,560.0
